,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
25,B,3,3,419.232,1786328.955,0.754,134,5941906.682,745.196,1809261.181,0.779,99918.514,54,496114.547,0.591,2670.0,62.654,1.5,22.851,26.653,12.884,184.53,2688.536,17897.711,34134399.188,1907.194,0.382,167.488,5,250.626,26.653,12.884,0.828,93.292,0,3,7,1
26,B,3,4,65.383,382722.314,0.842,32,887363.337,712.874,2169716.019,1.113,56219.806,36,434380.667,0.7,2471.0,56.068,1.257,20.453,17.316,15.405,175.023,2481.846,16694.184,25233534.014,1511.516,0.462,103.331,3,202.715,17.316,15.405,1.003,84.646,0,1,7,1
27,B,3,1,91.895,489070.974,0.848,34,1388666.262,1064.293,2481307.472,1.285,153813.972,120,236971.763,0.708,2850.0,38.244,1.188,13.555,13.645,8.376,82.389,2876.264,16274.183,38873157.81,2388.64,0.173,258.178,5,416.137,13.645,8.376,0.909,126.29,0,3,8,1
28,B,3,2,3.063,34330.98,0.897,2,51003.381,1455.746,3691044.624,1.317,118507.02,94,412059.763,0.467,2854.0,61.776,1.602,19.05,18.442,13.0,141.857,2904.765,17284.655,32826428.256,1899.166,0.375,137.619,3,252.297,18.442,13.0,0.832,83.969,0,1,8,1
29,B,3,1,291.741,976524.742,0.842,103,2770469.648,782.482,2082458.532,1.166,50266.491,34,532857.177,0.929,2725.0,51.84,0.978,18.386,15.039,15.039,198.578,2683.365,10026.078,13216574.115,1318.22,0.398,127.722,4,203.921,15.039,15.039,0.784,82.804,0,0,9,1
30,B,3,2,4.331,16134.785,1.001,2,35539.226,37.075,55272.279,1.272,50074.455,37,193997.482,0.71,2214.0,39.487,1.185,12.902,18.839,18.331,88.093,2202.2,8158.119,11984722.137,1469.055,0.473,129.17,5,197.605,18.839,18.331,0.973,77.858,0,3,9,1
31,B,3,3,2.007,34470.139,1.271,4,16080.063,805.403,1513241.727,1.334,59633.236,44,185548.834,0.725,2233.0,37.997,1.083,12.026,20.929,20.393,83.339,2226.425,8152.227,15348963.495,1882.794,0.361,182.16,7,256.042,20.929,20.393,1.018,79.409,0,1,9,1
32,B,3,4,9.718,107296.893,0.894,7,145690.008,778.468,2605049.332,1.351,46133.144,33,566052.338,0.807,2885.0,54.954,1.116,20.819,16.267,12.063,194.036,2917.254,15482.957,30274744.115,1955.359,0.329,128.997,2,273.366,16.267,12.063,1.469,120.281,0,0,9,1
33,B,3,1,254.666,1654142.049,0.768,86,4694837.293,746.463,2899362.705,1.292,13885.059,7,634238.417,0.727,3440.0,56.176,1.236,21.311,20.683,25.107,182.628,3472.836,33553.12,37025228.216,1103.481,0.631,108.186,5,148.3,20.683,25.107,1.092,57.788,0,1,10,1
34,B,3,2,273.678,1054254.422,0.849,102,2850818.206,909.656,2580005.692,1.127,85671.3,50,448197.786,0.52,2685.5,63.159,1.299,19.579,10.313,10.251,164.989,2716.536,22151.094,33572992.202,1515.636,0.178,174.646,3,327.269,10.313,10.251,1.232,147.453,0,1,10,1
35,B,3,1,200.691,738838.551,0.849,84,1816207.502,402.543,955272.358,1.009,126939.55,69,416992.63,0.774,2619.0,51.017,1.248,20.918,17.046,14.133,160.236,2602.373,8285.99,17413392.626,2101.547,0.312,173.432,4,291.08,17.046,14.133,0.816,113.289,0,2,11,1
36,B,3,2,325.752,2113211.361,0.862,132,5306140.165,829.274,2729681.519,1.048,118862.591,64,428721.195,0.692,2948.0,50.912,1.359,20.225,19.891,20.699,142.702,3004.321,21123.417,43093288.53,2040.072,0.299,193.408,7,292.706,19.891,20.699,0.987,100.597,1,3,11,1
37,B,3,3,103.303,437034.508,0.811,31,1430382.319,559.821,1500639.842,1.206,84570.602,48,365304.05,0.566,2722.5,54.048,1.657,21.544,17.222,18.179,131.611,2775.64,11229.838,16872074.337,1502.433,0.373,127.738,4,224.97,17.222,18.179,0.93,79.097,0,2,11,1
38,B,3,1,4.014,29472.739,0.949,3,37980.996,822.514,1643164.75,1.362,135502.5,109,293275.486,0.673,2430.5,47.456,1.076,15.172,12.862,11.026,120.626,2431.288,8657.423,20045745.796,2315.44,0.189,247.267,7,392.669,12.862,11.026,1.146,176.856,0,1,12,1
39,B,3,2,4.331,50064.119,0.819,3,71950.4,567.32,1423464.834,1.31,54395.997,43,399093.466,0.93,3102.5,41.839,0.949,15.194,13.093,14.241,129.498,3081.846,13865.618,15313626.227,1104.432,0.391,91.419,2,188.399,13.093,14.241,1.513,87.597,0,0,12,1
40,B,3,3,145.553,458632.578,0.814,38,1870743.88,740.442,1682992.838,1.307,22084.712,17,499627.898,0.842,3076.0,48.971,1.113,18.331,8.878,8.798,160.658,3109.884,11098.203,17941519.632,1616.615,0.137,194.743,2,385.413,8.878,8.798,1.106,176.364,0,0,12,1
41,B,3,4,201.219,997177.764,0.884,71,2973305.856,836.457,2464932.605,1.387,17701.286,13,804597.937,0.773,4662.0,52.493,1.185,20.054,16.614,17.516,169.531,4746.032,15896.664,16319273.488,1026.585,0.566,84.351,3,150.927,16.614,17.516,1.046,62.327,0,1,12,1
42,B,3,1,235.125,1178066.02,0.79,98,2929475.154,99.289,170114.044,1.141,68734.714,47,873331.162,0.36,3533.0,92.223,1.257,19.334,12.562,12.494,243.469,3587.028,16719.428,20434571.407,1222.205,0.302,143.46,5,225.543,12.562,12.494,1.048,98.047,0,3,13,1
43,B,3,2,49.328,182676.189,0.862,18,503310.569,691.432,1249473.978,1.218,113904.766,83,532686.907,0.525,2686.0,68.858,1.298,21.123,16.588,12.168,198.05,2689.661,7864.226,13652914.367,1736.079,0.395,149.671,4,235.02,16.588,12.168,0.83,79.275,0,0,13,1
44,B,3,3,128.97,804069.86,0.816,50,2120463.505,1162.315,3186396.822,1.255,26146.307,18,791528.76,0.632,3715.0,64.658,1.103,21.595,13.015,11.845,210.091,3767.547,18895.47,45962750.779,2432.475,0.197,216.705,3,393.468,13.015,11.845,1.101,185.406,0,1,13,1
45,B,3,4,188.438,1062216.266,0.897,86,2352683.762,847.336,2091434.045,1.258,48048.157,34,385722.513,0.547,2377.0,60.542,1.256,20.462,16.796,16.72,159.496,2418.381,12323.761,32670486.871,2651.016,0.276,189.033,4,347.126,16.796,16.72,1.086,155.056,0,2,13,1
46,B,3,5,11.302,79813.909,0.923,7,133032.88,470.355,939249.545,1.386,62617.204,46,405548.201,0.666,3171.5,47.97,1.455,20.819,9.192,7.814,121.893,3327.081,8419.882,12980258.399,1541.62,0.153,175.97,2,355.672,9.192,7.814,1.603,168.477,0,0,13,1
47,B,3,1,289.1,1174905.848,0.839,106,3363972.961,896.347,2027598.302,1.047,54763.147,40,465999.14,0.829,2558.0,52.624,1.158,20.59,13.627,10.486,182.734,2550.15,11939.304,25324308.022,2121.087,0.228,181.272,3,342.265,13.627,10.486,0.945,153.49,0,1,14,1
48,B,3,2,341.174,1554102.327,0.81,126,4432466.561,882.721,2034225.842,1.015,24766.367,18,439148.017,0.844,2853.5,46.73,1.01,16.063,14.424,14.535,146.61,2995.354,16079.202,26882136.315,1671.858,0.335,123.859,2,250.507,14.424,14.535,1.348,115.895,0,0,14,1
49,B,3,3,53.975,446617.254,0.9,25,936184.05,718.578,2028377.932,1.32,53258.433,43,501342.957,0.674,2760.0,57.859,1.36,21.755,15.194,12.751,179.46,2793.626,13231.744,25108313.381,1897.582,0.298,152.374,3,283.067,15.194,12.751,1.646,125.02,0,1,14,1
50,B,3,4,487.361,3794558.511,0.858,235,7728013.459,2579.401,5603089.344,1.092,98955.215,76,557417.364,0.432,4176.0,62.64,1.989,23.781,23.475,25.563,134.885,4132.533,16069.884,58879652.979,3663.975,0.322,224.633,5,378.315,23.475,25.563,0.926,151.979,0,3,14,1
51,B,3,5,318.359,1568451.604,0.852,141,3598008.939,839.626,1665500.336,1.131,97524.367,72,191248.867,0.767,2575.0,34.9,1.121,12.038,18.152,17.466,74.361,2571.893,9916.378,24094103.607,2429.728,0.332,159.345,3,303.221,18.152,17.466,1.588,135.905,0,1,14,1
52,B,3,6,276.53,1104808.694,0.758,96,3346351.384,575.454,1306867.979,0.845,57795.089,37,437432.853,0.857,2882.0,46.756,1.02,16.607,20.283,20.59,149.039,2935.021,10820.223,19783654.658,1828.396,0.51,96.966,2,212.177,20.283,20.59,0.874,93.481,0,0,14,1
53,B,3,7,0.951,9440.0,0.965,1,8974.035,720.373,1179536.927,1.438,101194.767,84,326691.829,0.762,2132.0,50.191,1.085,18.608,21.179,21.726,152.842,2137.453,11618.012,25463796.694,2191.752,0.466,118.252,2,243.024,21.179,21.726,1.01,103.229,0,0,14,1
54,B,3,8,6.338,12308.35,0.977,1,78005.338,751.322,1293285.35,1.407,67373.574,56,418224.87,0.81,2391.0,52.227,1.184,20.323,17.065,18.958,175.763,2379.487,8982.682,17070989.581,1900.434,0.301,174.026,4,281.824,17.065,18.958,0.733,110.117,0,2,14,1
55,B,3,1,4.436,61398.611,0.999,4,68756.569,470.25,1337172.563,1.394,79983.814,50,426878.75,0.749,2811.5,50.478,1.257,20.448,12.038,10.304,151.891,2810.428,18178.132,21309202.622,1172.244,0.322,108.387,2,213.946,12.038,10.304,1.091,98.373,0,0,15,1
56,B,3,2,67.601,294026.212,0.872,28,725731.108,571.651,1337318.433,1.161,97198.222,59,407422.439,0.852,2439.0,49.762,1.053,17.222,11.656,7.064,167.841,2427.436,11075.533,18248813.984,1647.669,0.207,199.307,5,315.902,11.656,7.064,1.075,138.353,0,1,15,1
57,B,3,3,149.25,1148879.938,0.798,66,2697767.926,742.555,2964020.118,1.224,41178.072,24,495944.382,0.715,3068.0,52.868,1.2,19.061,20.271,23.214,158.968,3119.775,20250.611,30025182.825,1482.68,0.582,95.341,3,178.851,20.271,23.214,0.9,76.732,0,1,15,1
58,B,3,1,381.312,2182199.467,0.844,173,4764957.395,1406.524,3001136.349,1.077,88633.456,61,446704.121,0.579,2440.0,63.03,1.346,22.452,18.703,19.96,182.945,2441.737,12174.586,37223396.363,3057.467,0.288,196.061,4,365.064,18.703,19.96,1.075,163.03,0,2,16,1
59,B,3,2,134.991,852420.983,0.886,69,1784426.364,500.036,1492279.92,1.054,60026.013,41,470588.615,0.688,2745.0,55.467,1.119,18.406,19.14,21.573,168.369,2794.987,12429.955,13901342.178,1118.374,0.589,62.067,2,154.416,19.14,21.573,1.163,62.482,0,0,16,1
60,B,3,3,137.103,863946.879,0.929,77,1540899.415,677.066,1561993.994,1.061,51942.897,33,511871.181,0.768,2913.5,53.265,1.041,18.152,26.526,26.858,173.439,2951.306,11325.166,20949726.097,1849.838,0.617,123.996,4,194.123,26.526,26.858,0.958,67.967,0,0,16,1
61,B,3,4,74.784,357187.711,0.887,37,720392.635,850.822,1530314.575,1.091,214568.388,155,199574.671,0.692,2277.0,39.911,1.144,14.011,22.953,16.72,87.776,2273.69,9289.224,43543205.283,4687.497,0.19,424.321,10,556.292,22.953,16.72,0.838,166.037,0,4,16,1
62,B,3,1,23.977,121823.143,0.861,12,240713.796,534.787,1185835.757,1.277,132946.671,82,496884.142,0.869,2451.5,54.014,1.017,18.277,22.486,21.573,201.747,2462.91,6733.611,19941270.119,2961.453,0.429,144.386,2,294.682,22.486,21.573,1.074,131.049,0,0,17,1
63,B,3,2,2.958,18063.988,0.978,2,26822.604,388.178,777510.211,1.31,111909.077,70,464249.013,0.882,2689.0,49.796,1.07,18.703,22.753,24.05,173.967,2668.604,9833.799,16919557.395,1720.551,0.585,103.501,3,192.269,22.753,24.05,0.927,77.205,0,1,17,1
64,B,3,3,0.951,17977.667,0.965,1,17090.276,484.509,1134734.249,1.359,72507.109,45,624648.368,0.935,3374.0,50.044,0.942,17.927,15.824,15.634,186.431,3350.562,13046.674,30156427.975,2311.427,0.275,177.214,3,324.844,15.824,15.634,1.156,120.358,0,1,17,1
65,B,3,4,34.962,265824.447,0.921,15,582644.69,917.261,2277435.489,1.304,129127.104,79,487897.855,0.672,2858.0,56.1,1.268,22.455,20.812,25.225,168.263,2899.612,19817.723,40379339.985,2037.537,0.503,128.992,3,225.725,20.812,25.225,1.062,98.254,0,1,17,1
66,B,3,5,1.056,13110.7,0.843,1,13848.385,654.145,1499955.91,1.37,163331.226,102,487415.352,0.652,2756.0,58.34,1.484,24.2,17.578,17.875,176.713,2758.227,11090.417,28098228.384,2533.559,0.304,171.0,3,323.802,17.578,17.875,0.95,145.663,0,1,17,1
67,B,3,6,236.287,3179309.187,0.931,118,6210243.415,1284.736,5346044.304,1.318,41252.112,24,2080466.731,0.887,7499.5,63.016,0.932,22.626,22.172,20.107,280.333,7421.413,37348.225,69616804.951,1863.992,0.563,93.97,2,203.925,22.172,20.107,1.321,86.173,0,0,17,1
68,B,3,7,297.973,1096419.088,0.807,84,4169957.036,594.678,1849220.774,0.873,66627.94,30,415560.439,0.75,3073.0,46.665,1.23,18.971,12.414,14.847,130.026,3195.972,22039.91,33038981.9,1499.052,0.261,132.945,2,268.736,12.414,14.847,1.17,122.929,0,0,17,1
69,B,3,1,10.985,122950.726,0.881,6,229890.346,490.424,1577740.911,1.428,27543.605,16,474907.158,0.832,3007.0,49.057,1.084,18.628,31.817,31.877,159.285,2981.495,14048.039,38272849.504,2724.426,0.46,152.422,4,272.865,31.817,31.877,0.829,104.059,0,0,18,1
70,B,3,2,21.548,395715.945,0.996,15,563979.416,1540.247,4527414.298,1.366,209192.278,127,483276.375,0.585,2731.0,61.794,1.482,23.058,19.581,20.898,177.664,2720.172,13083.085,64433474.598,4924.945,0.2,299.059,3,556.916,19.581,20.898,1.01,265.285,0,1,18,1
71,B,3,3,60.418,220396.011,0.852,18,757707.339,669.356,1854228.213,1.191,26130.368,15,675033.728,0.598,3309.0,64.735,1.445,23.746,13.329,13.549,199.317,3386.728,16868.51,17044346.015,1010.424,0.478,105.152,4,163.05,13.329,13.549,0.756,60.575,0,2,18,1
72,B,3,4,85.874,421768.223,0.884,37,986846.363,543.554,1279956.754,1.149,42925.746,25,539304.306,0.727,2709.5,58.456,1.231,22.203,13.792,11.035,197.733,2727.438,9425.953,15060912.934,1597.813,0.295,141.787,3,260.895,13.792,11.035,1.177,118.563,0,1,18,1
73,B,3,5,145.025,522361.946,0.858,55,1414442.845,404.127,957545.231,0.896,25916.994,14,651865.699,0.89,3128.0,54.176,0.956,19.002,15.933,17.773,207.979,3134.29,12249.449,14707391.741,1200.657,0.503,88.731,3,173.224,15.933,17.773,1.295,76.53,0,1,18,1
74,B,3,6,276.953,600253.794,0.813,47,3693016.461,524.119,1764351.081,1.011,18582.662,8,516507.66,0.678,2692.0,59.147,1.426,24.488,8.69,8.237,188.649,2737.928,21648.301,22804621.236,1053.414,0.194,126.296,2,261.015,8.69,8.237,0.995,104.896,0,0,18,1
75,B,3,1,134.674,762027.873,0.795,36,2492422.769,804.875,2608959.734,1.129,52630.597,30,729627.462,0.947,4123.0,48.781,0.919,17.252,15.473,14.534,179.354,4068.087,19749.164,28148979.846,1425.325,0.375,104.91,2,218.625,15.473,14.534,1.245,96.367,0,0,19,1
76,B,3,2,93.268,533359.791,0.91,43,1215067.28,579.996,1399194.486,1.164,59582.799,37,535437.106,0.859,2998.0,50.88,1.022,18.865,15.05,11.648,177.03,3024.553,10332.05,23076365.588,2233.474,0.24,207.502,5,341.87,15.05,11.648,1.07,149.757,0,3,19,1
77,B,3,3,30.632,46194.859,0.829,3,468380.174,1211.959,3687342.306,1.37,127353.216,83,583766.127,0.897,2856.0,53.696,0.995,18.897,19.459,20.898,205.866,2835.658,10778.254,22062412.592,2046.938,0.455,113.598,2,237.819,19.459,20.898,0.965,105.691,0,0,19,1
78,B,3,4,5.598,44710.62,0.922,3,83702.519,774.56,1683979.39,1.381,73132.601,48,357677.705,0.666,2278.0,53.903,1.376,21.618,30.406,32.393,153.898,2324.123,12286.789,27390312.573,2229.249,0.778,102.179,3,189.81,30.406,32.393,0.949,71.162,0,1,19,1
79,B,3,1,272.517,1491545.633,0.847,123,3330264.455,688.157,1319753.26,0.964,90555.032,64,197117.797,0.853,2437.0,34.335,1.01,11.614,20.475,21.174,80.065,2461.974,9842.786,15520042.015,1576.794,0.426,137.891,5,215.639,20.475,21.174,1.05,70.183,0,3,20,1
80,B,3,2,164.249,788335.869,0.797,56,2350215.48,418.915,957421.226,1.176,34484.165,25,562319.811,0.912,2818.5,52.719,1.025,19.05,21.116,22.05,201.747,2787.255,16373.739,16796924.191,1025.845,0.585,112.387,5,148.481,21.116,22.05,1.0,49.816,0,3,20,1
81,B,3,3,266.073,1928368.043,0.876,142,3652619.257,1138.971,2427203.529,1.248,151830.558,118,461688.73,0.707,2937.0,52.981,1.263,20.686,17.006,16.952,157.912,2923.714,14694.368,44354815.135,3018.491,0.255,206.681,3,385.452,17.006,16.952,1.176,173.642,0,1,20,1
82,B,5,1,115.978,689057.99,0.895,61,1335098.69,20.28,37259.461,1.145,39632.604,26,212088.358,0.534,2585.0,43.937,1.703,15.714,15.873,18.23,82.072,2584.179,9559.248,10004213.962,1046.548,0.43,130.016,6,174.824,15.873,18.23,1.32,60.336,0,4,2,3
83,B,5,2,207.134,1449311.791,0.91,113,2755083.657,991.411,2338305.449,1.156,53787.81,34,309672.746,0.658,2666.0,47.119,1.332,17.312,29.875,32.471,116.295,2662.824,11215.439,20310799.126,1810.968,0.442,188.738,7,226.905,29.875,32.471,0.842,78.405,0,1,2,3
84,B,5,3,43.729,252825.042,0.885,22,524929.373,1180.905,2370780.237,1.279,165374.484,116,248331.163,0.516,2628.5,47.839,1.32,14.721,9.181,8.498,94.008,2641.606,12953.739,44607988.221,3443.638,0.071,429.103,6,779.698,9.181,8.498,1.176,350.377,0,4,2,3
85,B,5,4,80.593,607900.859,0.783,23,2014134.609,437.928,1709668.304,1.431,24916.253,16,454705.44,0.945,3920.0,39.014,0.945,13.271,11.07,9.322,114.499,3971.254,24874.986,26742286.189,1075.067,0.278,112.277,3,220.578,11.07,9.322,0.94,94.373,0,1,2,3
86,B,5,1,97.388,428439.357,0.888,44,939127.546,1039.26,1869530.759,1.236,63865.823,53,461277.104,0.746,2467.5,56.32,1.284,22.332,25.51,28.299,188.227,2450.648,9563.85,19406891.814,2029.192,0.476,184.128,6,231.343,25.51,28.299,1.086,75.948,0,2,4,3
87,B,5,2,162.559,654977.488,0.848,65,1738932.043,735.584,1566611.249,1.305,38784.83,30,522191.743,0.772,2749.0,55.869,1.149,20.485,21.445,22.26,191.818,2722.331,9372.12,13975054.535,1491.13,0.425,136.571,5,209.857,21.445,22.26,0.925,81.055,1,1,4,3
88,B,5,3,114.71,655255.44,0.905,58,1338207.914,895.08,1747903.965,1.268,56501.632,46,495150.81,0.764,2812.5,53.775,1.027,17.516,31.345,27.395,175.763,2817.156,11986.526,23315153.389,1945.114,0.562,186.801,8,208.557,31.345,27.395,1.166,77.517,0,4,4,3
